,search term,sentiment,tweet
110,keir starmer,-73.0,I am beyond pissed off with  telling Scotland what it wants. Not him for sure. https//t.co/2s5cz4YFOX
111,keir starmer,0.0,Sir Keir Starmer says by-election result shows public are 'FED UP' with the Tories  https//t.co/pPc7D1AyEE
112,keir starmer,-60.0,MORE LIES BY THE    has said he does not want “to make promises I can’t keep” on nurses’ pay  This was two weeks ago!  https//t.co/S94IisbyAg https//t.co/mkBGuWKxOV
113,keir starmer,28.0,. and his shadow cabinet think they are winning Tory voters by saying they don't support the striking workers…
114,keir starmer,-52.0,"July 2022  ""Sir Keir Starmer vows no freedom of movement""  ""We will not be joining the single market.""  ""We will not be joining a customs union.""  https//t.co/u8GJQkEvhb https//t.co/pZN68fqYOZ"
115,keir starmer,59.0,"But … it appears people feel he’s lost his edge as the best man to lead the country, as he dropped seven points against Sir Ke…"
116,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
117,keir starmer,6.0,Why is  quoting the discredited disinformation group HA in Parliament?  Antivaxxers are going…
118,keir starmer,-49.0,Only people taking part in these polls are left wing nut jobs ffs. That's how they work asking the same old people over and over again. They mean nothing the only polls that matter are at a GE itself. Chester is a Labour stronghold they managed to keep the seat what a victory
119,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
120,keir starmer,51.0,Jeremy Corbyn isn't responsible for  losing the 2019 general election. Corbyn respected the referendum result and…
121,keir starmer,-26.0,"2??? 🤣 man, you're pathetic."
122,keir starmer,0.0,"No, 'cos it is an actual dismissal"
123,keir starmer,49.0,"Why it bears considering that Keir Starmer, on a steep learning curve out of a deep pit, might actually be quite good at hi…"
124,keir starmer,54.0,"Let's be honest the tories are a lost cause under  ,everytime he speaks its like  talking, I just…"
125,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
126,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
127,keir starmer,20.0,"Lula ""I send my solidarity. May Assange be released from his unfair imprisonment""  Gustavo Petro ""I support the worldwide…"
128,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
129,keir starmer,40.0,"Tories no longer seen as the party of Brexit, low tax or free speech https//t.co/PirQlxB9Fc"
130,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
131,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
132,keir starmer,74.0,&amp;  are so popular at running the Tory party that   &amp; 12 other MP's have now declared that…
133,keir starmer,21.0,"I am a Chester CLP member I don't need to do my homework, I thought I could help you with some facts but it's obvious that you are just making stuff up."
134,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
135,keir starmer,0.0,I don’t know why Keir Starmer doesn’t try to get himself on the TV every night. He should be making statements every day about…
136,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
137,keir starmer,0.0,This is Serco  https//t.co/2Pm3Wr2QSX
138,keir starmer,-38.0,How embarrassing Keir Starmer wasn’t familiar. Did previous leader  …
139,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
140,keir starmer,-31.0,"Conspiracy theorists on the left have been just as active as those on the right. Their presence may not have been as obvious but enough key media promoters have emboldened them to attack any safety measures as 'authoritarian'. Including, sickeningly, workplace safety."
141,keir starmer,0.0,Add to that 'Anti-Socialist'
142,keir starmer,77.0,Have the Labour Party abandoned supporting the Silvertown tunnel??? On the one hand they want to introduce a new Clean…
143,keir starmer,27.0,Agreed
144,keir starmer,0.0,"Keir Starmer says ""You can get a sense of what a Labour future could be by looking to Wales...” https//t.co/yvN3gqxEN3"
145,keir starmer,56.0,Breathtaking in its hubris and deceit. Does Keith believe that we're all stupid? He's lucky that the public have no idea what he's really like owing to a sympathetic media.  Eventually he will show us all who he really is. It will happen and will come as a shock to his supporters
146,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
147,keir starmer,-59.0,"Some of us warned of this if they installed Rishi.. it’s the Conservatives own fault, they do not listen to those on the groun…"
148,keir starmer,64.0,"High taxes, the decline of economic freedom, porous borders and a move to the political center ground are proving a disas…"
149,keir starmer,27.0,"""This was a very, very good result for the Labour party"" says Sir Keir Starmer - adding ""the govt is worn out, tired, has cras…"
150,keir starmer,-84.0,"Adam there has to be a government agenda here ? 44k of illegal , economic migrants invading the UK 🇬🇧, put up in hotels and country houses , fed , warm , and our veterans are on the streets and the MP’s are silent over it ? Shame on all of them … useless bunch of muppets…🤡😡 https//t.co/206NOBzDz5"
151,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
152,keir starmer,51.0,Post-Brexit politicians are free to talk about the idea of a #PointsBased  #ImmigrationControl system without the drawback…
153,keir starmer,-59.0,"Some of us warned of this if they installed Rishi.. it’s the Conservatives own fault, they do not listen to those on the groun…"
154,keir starmer,-5.0,In other words the public reaffirmed that the majority wanted to leave the EU …
155,keir starmer,-93.0,"With much more nasty manoeuvring behind the scenes by the main LP office, not to mention Starmer and most of LP's MPs, the stupid fucks that they were (opposing Jezza) and are (by supporting this horror story under Starmer)!!!"
156,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
157,keir starmer,0.0,I know he is. https//t.co/RIBkJpjTzx
158,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
159,keir starmer,-51.0,Get rid of a system that has failed children for years. We need a new system in place
160,keir starmer,0.0,'This is political posturing. It's nothing at all to do with raising school standards.'  Consultant and education advocate Tim…
161,keir starmer,-53.0,Disgusting 🤬🤬🤬🤬🤬
162,keir starmer,0.0,Exactly this                https//t.co/RxSn02Owam
163,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
164,keir starmer,71.0,Labour won in Chester yesterday but what’s interesting is that polls show that only 30% people back Keir Starmer as th…
165,keir starmer,51.0,Post-Brexit politicians are free to talk about the idea of a #PointsBased  #ImmigrationControl system without the drawback…
166,keir starmer,0.0,'This is political posturing. It's nothing at all to do with raising school standards.'  Consultant and education advocate Tim…
167,keir starmer,0.0,It's just beginning.    https//t.co/NneU3qQn88
168,keir starmer,-58.0,"He    totally ignores that we want back in EU, and ignores democracy that we voted for a ref. He can do one!! Starmer calls for change for Scotland 'in the Union' on visit to Glasgow https//t.co/gMhvWfTRGj"
169,keir starmer,-29.0,It’s not clear at all you Twonk.
170,keir starmer,0.0,"Keir Starmer says ""You can get a sense of what a Labour future could be by looking to Wales...” https//t.co/yvN3gqxEN3"
171,keir starmer,40.0,"New poll shows Reform UK support doubling in a week to 9%, now only 13 points behind the Tories and level with the LibDems…"
172,keir starmer,26.0,"Tonight in Glasgow,   ""Make no mistake about it,  will be our next Prime Minister and he will…"
173,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
174,keir starmer,59.0,Please could you action as below - Thank you. https//t.co/zxPqsFxU9h
175,keir starmer,21.0,Say that if you wish but Keir Starmer will be YOUR Prime Minister in the near future.
176,keir starmer,0.0,Do your own homework....
177,keir starmer,-29.0,We want real change not this blairite Diet Tory version of labour with you in it and  at the helm. If you don't fully support the unions and stand against these companies given our public services ripping off the British public you're not really Labour https//t.co/VPjUbnm4tn
178,keir starmer,-20.0,Over half a million views.   When Audrey White () confronted  👇 https//t.co/HpwYGGOrOl
179,keir starmer,36.0,"It looks like Labour will be in power after the next GE. Think about it ..Keir Starmer as PM, Rachel Reeves doing the fina…"
180,keir starmer,0.0,The whole country you say? A busted flush you say?   https//t.co/eMEai25TAQ
181,keir starmer,0.0,"Rupert Soames, brother of Nicholas"
182,keir starmer,0.0,What facts?
183,keir starmer,0.0,It’s been happening a lot - look at  for one - upcoming North Islin…
184,keir starmer,0.0,.'s transformation of  has been nothing short of incredible. Britain never needed a Labour governmen…
185,keir starmer,-94.0,"Strikes will achieve nothing but hurt innocent people. The UK is bust. 2008 Banking Crisis, Covid, Ukraine War, Inflation, Fuel prices are irrecoverable from. Even Keir Starmer understands the problems."
186,keir starmer,0.0,"July 2022  ""Senior Scottish trade unionist quits Labour"" https//t.co…"
187,keir starmer,0.0,"Keir Starmer says ""You can get a sense of what a Labour future could be by looking to Wales...” https//t.co/yvN3gqxEN3"
188,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
189,keir starmer,-46.0,"Awful poll numbers for the Conservative Govt, which has shifted significantly away from the Right under  Hard…"
190,keir starmer,-30.0,Can't the hotels just say no to the government
191,keir starmer,20.0,"Ah the smug self-defining voice of reason, in the cult of Starmer....."
192,keir starmer,0.0,"Thousands of Hotel workers are being immediately sacked without redundancy, due to the premises suddenly being taken over to h…"
