,search term,tweet_id,sentiment,tweet
489,rishi sunak,1597642985533214720,67.0,"The 🇬🇧UK intends to increase support for Ukraine and provide air defense systems in 2023. British Prime Minister Rishi Sunak said this in his speech at the Lord Mayor's banquet, Ukrainian News Agency reports. https//t.co/TRzcPM0wAD"
490,rishi sunak,1597642973118099457,-78.0,"""I'm terribly sorry Tarquin, but because that beastly Jeremy Hunt and that frightful Rishi Sunak are removing…"
491,rishi sunak,1597642954461818881,0.0,"NEW - British Prime Minister Rishi Sunak declares the ""golden era"" between the UK and China is over. https//t.co/8tCbWQfdIc"
492,rishi sunak,1597642930185195520,32.0,So Rishi Sunak’s position is UK workers must pay higher taxes to help fill a £30bn black hole blown in the countries f…
493,rishi sunak,1597642923121979394,-46.0,What cost of living crisis?  Well not for this lot.  #ToriesCostLives    #rishi…
494,rishi sunak,1597642910132236288,42.0,Central Bank Digital Currencies are not a conspiracy theory. They are an agenda openly discussed and piloted by many gov…
495,rishi sunak,1597642898937303045,-79.0,Rishi Sunak must prove George Osborne wrong - The Telegraph- THE GOVERNMENT can reverse its disastrous Net Zero policies w…
0,keir starmer,1597648977792761856,-92.0,"My only “agenda” is being deeply angered and upset by the horrors I see being perpetrated on Palestinian families, knowing that Starmer backs the Israeli Govt and is actively hostile to those fighting for those families.  https//t.co/bcgf8XJzfe"
1,keir starmer,1597648923568779264,23.0,He's been out to Israel  He's spoken about being in Israel and having family there Did he even bother to go to Palestine  Not saying he didn't - he just doesn't seem to think it worth talking about  He certainly wasn't moved by it if he did
2,keir starmer,1597648873593667584,38.0,I'm 100% behind . - it's healthier for the UK to ensure a mixed school community.
3,keir starmer,1597648869000552448,-32.0,Fall asleep of boredom 🥱🥱🥱🥱
4,keir starmer,1597648865393770498,8.0,Starmer is leading a slow march towards a softer #Brexit — he just won’t say it out loud.  The UK people will want a vot…
5,keir starmer,1597648817410965504,-46.0,he protected mega child rapist @ savile
6,keir starmer,1597648792995901440,-3.0,I get that the Daily Mail hates the Labour Party but I don't get why the paper has picked private schools as the hill to d…
7,keir starmer,1597648743222087680,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
8,keir starmer,1597648740814585856,-5.0,"As Director of Public Prosecutions, your performance was so poor that only 12% of CPS staff considered your tenure successful.  https//t.co/zovy5LtM"
9,keir starmer,1597648712972791808,0.0,The tax subsidy to private schools has to come from somewhere. It comes too from tax paid by th…
10,keir starmer,1597648710582009856,51.0,What about the desert trust? https//t.co/FaKbehdJUk
11,keir starmer,1597648695494774784,34.0,Certainly does my head in
12,keir starmer,1597648682526330880,42.0,🥀 The absolute state of Labour's  defending Keir Starmer's broken promises on Brexit and free movement.  Labou…
13,keir starmer,1597648672778772481,-71.0,Poor little Tory boy crying about a few quid .. wonder what he says about state schools not e…
14,keir starmer,1597648641145335808,60.0,Things Tory Andrew supports   - tax cuts for rich kids at Eton  - subsidised booze for his ma…
15,keir starmer,1597648592810176512,27.0,SKS=Sir Keir Starmer? Well that's upto Labour. My vote is at GE against the sitting tory.
16,keir starmer,1597648585062916096,-34.0,"2/2 spec of dirt on them, off to their gym/hair/nails appointments after dropping the kids off.…"
17,keir starmer,1597648548736077824,-69.0,"The public now believes that the UK was wrong to leave the EU – but the Conservatives and Labour are ignoring them, write…"
18,keir starmer,1597648536115773441,-48.0,Why has Labour MP Nick Brown been suspended  ? DAY 83.
19,keir starmer,1597648521964191745,83.0,"It's a lot easier to believe Jeremy Corbyn's good and actually cares about Labour voters, than Keir Starmer.   Just sayin…"
20,keir starmer,1597648517526609921,-20.0,"""Striver families""? Please get real. Striver families are those who work damn hard and are luck…"
21,keir starmer,1597648416238370816,-60.0,If you want to go to private school then pay. They are not charities and users are no more striv…
22,keir starmer,1597648391693295616,-42.0,The majority know  &amp; Co were guilty. Starmer's recollections changed too many times to be believable. Plus…
23,keir starmer,1597648390703415296,0.0,Finland manages without private schools. Don't let them con you into think…
24,keir starmer,1597648388383965184,40.0,Sleep through it. Hopefully.
25,keir starmer,1597648350551355394,-8.0,"Sorry, explain to me why working or middle class parents with kids in state school should…"
26,keir starmer,1597648310466011136,0.0,"Starmer's Brexit stance is unfathomable. It's wrong and It's absurd. Who is he trying to woo, Brexiteer Tories? He should be of…"
27,keir starmer,1597648305588432896,-51.0,"Those of us who have endured 3 failed versions of Brexit already – under May, Johnson &amp; Truss – are still being asked to s…"
28,keir starmer,1597648279982211072,80.0,"By tackling do you mean stamping it out or promoting it?     Currently, the Labour party is facilitating it by supporting  female impersonators and allowing them into women's spaces.   #Labourlosingwomen"
29,keir starmer,1597648257009999873,0.0,"George Galloway ‘blowing the gaff’ on Sir Kier Starmer , and the main political p…"
30,keir starmer,1597648244766834688,-3.0,Horrible little man is about as kind as any thinking person could go on …
31,keir starmer,1597648215423451137,19.0,"Starmer is megalomaniac. Don't think he should be anywhere near power. I keep asking but no-one answers ""when did Starmer join Labour""?  Most bios include date of when they joined but not his. That's feckin weird. I've believed from day 1 he's a Tory plant https//t.co/MTajkXde8x"
32,keir starmer,1597648215176011776,-69.0,"The public now believes that the UK was wrong to leave the EU – but the Conservatives and Labour are ignoring them, write…"
33,keir starmer,1597648202878287873,-48.0,Why has Labour MP Nick Brown been suspended  ? DAY 83.
34,keir starmer,1597648186004631552,0.0,"Why should we have to subsidise private education, my grandchildren all go to state schoo…"
35,keir starmer,1597648118488608768,-78.0,"You failed miserably with grooming gangs across the country, your party was complicit with shielding them, absolute disgrace"
36,keir starmer,1597648087610032130,42.0,I see the  has finally come to its senses that Sikhism is a religion and faith and not an ethnic group. Most Sikhs are ethnically Panjabi.
37,keir starmer,1597648085135466496,0.0,Purchasing of a discretionary service should include VAT - otherwise it’s a tax be…
38,keir starmer,1597648073161052161,32.0,#KeepBBCLocalRadioLocal Keir Starmer I'm a big fan of local radio. https//t.co/ActUrfBtms via
39,keir starmer,1597648009562845185,2.0,😂  It’s not funny as some kids were asking me today about it &amp; if it’s real as directly affect them.  It’s real stuff.  These same people also via direct taxation pay for state schools to so in fact should get a tax break.
40,keir starmer,1597648005771190273,-34.0,put my headphones on and listen to an audiobook cause he would have an armed protective detail from the met police and gun beats fist
41,keir starmer,1597647973831544834,-34.0,Private schools are not for profit businesses. Parents who use them are usually those…
42,keir starmer,1597647961118629889,-51.0,Your a liar https//t.co/23GHihxveS
43,keir starmer,1597647952528707585,-56.0,"Cath, Unless  and the Labour Party are going to address the bullying, racism, corruption and subversion of democracy exposed by #LabourFiles then they have nothing to say of any interest #FordeReport"
44,keir starmer,1597647943817101313,15.0,As and when it's reasonable means that you would never support male victims. Maybe you should look up people like earl Silverman to realise men are setting things up but don't get funding
45,keir starmer,1597647928482738177,0.0,"Starmer's Brexit stance is unfathomable. It's wrong and It's absurd. Who is he trying to woo, Brexiteer Tories? He should be of…"
46,keir starmer,1597647904034127873,0.0,Except - general public are subsidising 'private' schools to the detriment of public schools -…
47,keir starmer,1597647894194311168,-7.0,"Ms Dorries, may I suggest that you have repeatedly shown that you cannot be trusted to tell the truth, and…"
48,keir starmer,1597647862527295488,-87.0,"Another day, another Daily Mail splash on Keir Starmer's ""class war"" attack on private schools.  Ignoring the fact tha…"
49,keir starmer,1597647840712368128,40.0,Supposed to be the party of workers.
50,keir starmer,1597647831577157632,-3.0,I get that the Daily Mail hates the Labour Party but I don't get why the paper has picked private schools as the hill to d…
51,keir starmer,1597647823537082369,0.0,If you can afford the fees you can afford the tax…
52,keir starmer,1597647798144753664,-18.0,Skiver families don’t you mean? Skiving off their responsibilities to pay the going rate!
53,keir starmer,1597647766226112513,0.0,What 'striver' families can afford to send their kids to private schools?  You live in a very dif…
54,keir starmer,1597647746051510277,32.0,Please explain why private schools deserve tax breaks? Don't we need to get our govt borrowing…
55,keir starmer,1597647735049658374,78.0,Starmer ' ruling out freedom of movement while also talking..about a stronger trading relationship with the EU and reducin…
56,keir starmer,1597647729072951296,-10.0,"Striver? It isn’t about working hard, it’s about nepotism, influence and corruption. Let us use J…"
57,keir starmer,1597647706180050944,0.0,"Starmer's Brexit stance is unfathomable. It's wrong and It's absurd. Who is he trying to woo, Brexiteer Tories? He should be of…"
58,keir starmer,1597647681081737216,-48.0,Why has Labour MP Nick Brown been suspended  ? DAY 83.
59,keir starmer,1597647679231643649,-87.0,And yet mens abuse is pushed into women's. They can't even set up their own because they don't get the funding etc.  Maybe you should look up earl Silverman since you are talking about Canada The government etc drove him to suicide
60,keir starmer,1597647673607454720,-23.0,"You're not a ""striver""  looking at your academic record (what's of it). Ps. You're the weirdest individual in the public eye you tread on those from your beginnings, those that went secondary school because it was state education."
61,keir starmer,1597647654150115328,0.0,Or  &amp;  #ToriesOut145 #GTTO #AlexanderBorisDepfeffelJohnsonIsALiar and so is  #ToryCriminalsUnfitToGovern #GeneralElectionNow #ToryChaos https//t.co/jNba8PyK3s
62,keir starmer,1597647646159958016,-94.0,"There is no one more dishonest, more racist, more hateful in British public life than Keir Starmer. And when you think about…"
63,keir starmer,1597647615864119297,32.0,All sensible people know rejoining the #EU #SingleMarket and the #CustomsUnion is the only viable solution to our countr…
64,keir starmer,1597647608016965632,-22.0,Make him very very sorry
65,keir starmer,1597647529440874496,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
66,keir starmer,1597647525355606017,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
67,keir starmer,1597647506254753792,-97.0,"Another study that reiterates that women and girls are twice as likely to be the victims of DA as men are. No-one denies that some men are abused by women, but far more women are abused by men. No DA charity I know denies or tries to hide the fact of men sometimes being victims."
68,keir starmer,1597647502534410240,49.0,"🔴 David Miliband has hinted at a return to politics, as he said he was ""enthusiastic about where Keir Starmer has taken Labo…"
69,keir starmer,1597647483621941248,38.0,"God, if I’m told once more to trust a Labour leader who’s saying all the wrong things, because secretly he’s on the right…"
70,keir starmer,1597647380543082496,0.0,It almost feels at the moment that Rishi Sunak was installed to undertake a handover to Keir Starmer at the next election.…
71,keir starmer,1597647377498017792,0.0,It’s not if you think logically about it.
